"Zone_Number","Status_Description","KerbsideID","latitude","longitude","year","month","day","hour","timeminute","second","wday","is_weekend","RoadSegmentID","RoadSegmentDescription","OnStreet","StreetFrom","StreetTo","status"
7343,"Present","63444",-37.8119049139106,144.971445182314,2025,8,8,20,57,57,"Fri",FALSE,20065,"Bourke Street between Spring Street and Exhibition Street","Bourke Street","Spring Street","Exhibition Street",1
7537,"Unoccupied","63312",-37.8174925177382,144.955558796579,2025,8,8,20,56,59,"Fri",FALSE,20105,"Little Collins Street between King Street and Spencer Street","Little Collins Street","King Street","Spencer Street",0
7188,"Present","17720",-37.8203848139969,144.939929582256,2025,8,8,20,56,24,"Fri",FALSE,23378,"Collins Street between Sailmaker Way and North Wharf Road","Collins Street","Sailmaker Way","North Wharf Road",1
7548,"Unoccupied","65852",-37.8087656523819,144.970551687721,2025,8,8,20,54,41,"Fri",FALSE,20034,"Little Lonsdale Street between Spring Street and Exhibition Street","Little Lonsdale Street","Spring Street","Exhibition Street",0
7532,"Present","63214",-37.816759786443,144.958062884724,2025,8,8,20,54,39,"Fri",FALSE,20103,"Little Collins Street between William Street and King Street","Little Collins Street","William Street","King Street",1
7547,"Present","66427",-37.8132220035642,144.955085347463,2025,8,8,20,54,30,"Fri",FALSE,20046,"Little Lonsdale Street between William Street and King Street","Little Lonsdale Street","William Street","King Street",1
7239,"Present","7856",-37.809974709994,144.978920066099,2025,8,8,20,54,11,"Fri",FALSE,20893,"Albert Street between Lansdowne Street and Eades Street","Albert Street","Lansdowne Street","Eades Street",1
7721,"Unoccupied","9438",-37.8047922702176,144.957382686994,2025,8,8,20,53,39,"Fri",FALSE,20939,"Cobden Street between Princess Street and Queensberry Street","Cobden Street","Princess Street","Queensberry Street",0
7708,"Unoccupied","11943",-37.8015766769233,144.954891352519,2025,8,8,20,52,30,"Fri",FALSE,21122,"Blackwood Street between Flemington Road and Courtney Street","Blackwood Street","Flemington Road","Courtney Street",0
7334,"Present","63510",-37.8121341464002,144.970112586377,2025,8,8,20,52,4,"Fri",FALSE,20078,"Bourke Street between Exhibition Street and Russell Street","Bourke Street","Exhibition Street","Russell Street",1
7630,"Present","51637",-37.8161331022756,144.969509277262,2025,8,8,20,52,3,"Fri",FALSE,20146,"Russell Street between Flinders Street and Flinders Lane","Russell Street","Flinders Street","Flinders Lane",1
7748,"Present","11491",-37.8031810188832,144.950785237502,2025,8,8,20,51,30,"Fri",FALSE,20990,"Queensberry Street between Leveson Street and Errol Street","Queensberry Street","Leveson Street","Errol Street",1
7197,"Unoccupied","20919",-37.8202975304902,144.945387220647,2025,8,8,20,50,57,"Fri",FALSE,23032,"Geographe Street between Bourke Street and Keera Way","Geographe Street","Bourke Street","Keera Way",0
7400,"Present","50932",-37.8136090732288,144.971186849254,2025,8,8,20,50,51,"Fri",FALSE,20140,"Exhibition Street between Collins Street and Little Collins Street","Exhibition Street","Collins Street","Little Collins Street",1
7584,"Present","21681",-37.8481644118599,144.982902581531,2025,8,8,20,50,20,"Fri",FALSE,22311,"Moubray Street between St Kilda Road and Punt Road","Moubray Street","St Kilda Road","Punt Road",1
7334,"Present","63533",-37.8126433463086,144.968383385658,2025,8,8,20,49,32,"Fri",FALSE,20078,"Bourke Street between Exhibition Street and Russell Street","Bourke Street","Exhibition Street","Russell Street",1
7532,"Present","63242",-37.8170029974666,144.957539586774,2025,8,8,20,49,10,"Fri",FALSE,20103,"Little Collins Street between William Street and King Street","Little Collins Street","William Street","King Street",1
7173,"Unoccupied","13472",-37.8192555951489,144.945806539308,2025,8,8,20,49,3,"Fri",FALSE,22801,"Bourke Street between Harbour Esplanade and Enterprize Way","Bourke Street","Harbour Esplanade","Enterprize Way",0
7584,"Unoccupied","21679",-37.8481808432636,144.983037344824,2025,8,8,20,49,0,"Fri",FALSE,22311,"Moubray Street between St Kilda Road and Punt Road","Moubray Street","St Kilda Road","Punt Road",0
7708,"Unoccupied","11944",-37.8015383959026,144.954939890082,2025,8,8,20,48,57,"Fri",FALSE,21122,"Blackwood Street between Flemington Road and Courtney Street","Blackwood Street","Flemington Road","Courtney Street",0
7727,"Present","11877",-37.800805588909,144.956139782357,2025,8,8,20,47,54,"Fri",FALSE,22686,"Flemington Road between Elizabeth Street and Blackwood Street","Flemington Road","Elizabeth Street","Blackwood Street",1
7721,"Unoccupied","23976",-37.8045478801612,144.957311689701,2025,8,8,20,47,47,"Fri",FALSE,20939,"Cobden Street between Princess Street and Queensberry Street","Cobden Street","Princess Street","Queensberry Street",0
7096,"Present","22415",-37.8063904115941,144.965167451527,2025,8,8,20,47,39,"Fri",FALSE,22308,"Commercial Road between St Kilda Road and Punt Road","Commercial Road","St Kilda Road","Punt Road",1
7570,"Present","65073",-37.8099915247975,144.970081705674,2025,8,8,20,47,38,"Fri",FALSE,20001,"Lonsdale Street between Spring Street and Exhibition Street","Lonsdale Street","Spring Street","Exhibition Street",1
7210,"Unoccupied","17334",-37.8123733471478,144.941046568133,2025,8,8,20,47,34,"Fri",FALSE,23226,"Little Docklands Drive between Footscray Road and Waterfront Way","Little Docklands Drive","Footscray Road","Waterfront Way",0
7247,"Unoccupied","17470",-37.8108426790474,144.977467621998,2025,8,8,20,47,24,"Fri",FALSE,21851,"Cathedral Place between Lansdowne Street and Gisborne Street","Cathedral Place","Lansdowne Street","Gisborne Street",0
7757,"Present","12288",-37.7994775489188,144.952961567226,2025,8,8,20,47,2,"Fri",FALSE,21141,"Villiers Street between Flemington Road and Courtney Street","Villiers Street","Flemington Road","Courtney Street",1
7418,"Unoccupied","61626",-37.8198270219203,144.955410990282,2025,8,8,20,46,23,"Fri",FALSE,20137,"Flinders Lane between King Street and Spencer Street","Flinders Lane","King Street","Spencer Street",0
7236,"Present","7842",-37.8097723296791,144.977120606529,2025,8,8,20,46,14,"Fri",FALSE,20891,"Albert Street between Morrison Place and Lansdowne Street","Albert Street","Morrison Place","Lansdowne Street",1
7344,"Present","62235",-37.8171221409477,144.961219308712,2025,8,8,20,46,1,"Fri",FALSE,20116,"Collins Street between Queen Street and Market Street","Collins Street","Queen Street","Market Street",1
7348,"Unoccupied","21533",-37.8350885626095,144.977889196671,2025,8,8,20,45,56,"Fri",FALSE,22203,"Bromby Street between Domain Street and Adams Street","Bromby Street","Domain Street","Adams Street",0
7503,"Present","67216",-37.8112442692619,144.957946489674,2025,8,8,20,45,5,"Fri",FALSE,20026,"La Trobe Street between Queen Street and Wills Street","La Trobe Street","Queen Street","Wills Street",1
7621,"Present","57230",-37.8137290147157,144.954378064512,2025,8,8,20,45,4,"Fri",FALSE,20194,"King Street between Lonsdale Street and Little Lonsdale Street","King Street","Lonsdale Street","Little Lonsdale Street",1
7186,"Unoccupied","15093",-37.8212873808042,144.943655457616,2025,8,8,20,43,38,"Fri",FALSE,23311,"Collins Street between Merchant Street and Bourke Street","Collins Street","Merchant Street","Bourke Street",0
7757,"Present","12298",-37.7994393911869,144.953336745567,2025,8,8,20,43,31,"Fri",FALSE,21141,"Villiers Street between Flemington Road and Courtney Street","Villiers Street","Flemington Road","Courtney Street",1
7757,"Present","12295",-37.7991030676469,144.953764239685,2025,8,8,20,43,14,"Fri",FALSE,21141,"Villiers Street between Flemington Road and Courtney Street","Villiers Street","Flemington Road","Courtney Street",1
7210,"Present","17330",-37.8125137064882,144.940674670935,2025,8,8,20,42,49,"Fri",FALSE,23226,"Little Docklands Drive between Footscray Road and Waterfront Way","Little Docklands Drive","Footscray Road","Waterfront Way",1
7748,"Unoccupied","11484",-37.8031529540546,144.950531632247,2025,8,8,20,42,26,"Fri",FALSE,20990,"Queensberry Street between Leveson Street and Errol Street","Queensberry Street","Leveson Street","Errol Street",0
7190,"Present","62030",-37.8159984025521,144.964535483626,2025,8,8,20,41,40,"Fri",FALSE,20112,"Collins Street between Swanston Street and Elizabeth Street","Collins Street","Swanston Street","Elizabeth Street",1
7739,"Unoccupied","10717",-37.804023952339,144.951076101578,2025,8,8,20,41,32,"Fri",FALSE,20980,"Leveson Street between Victoria Street and Queensberry Street","Leveson Street","Victoria Street","Queensberry Street",0
7474,"Present","56713",-37.8189578188653,144.957032742518,2025,8,8,20,41,24,"Fri",FALSE,20189,"King Street between Flinders Lane and Collins Street","King Street","Flinders Lane","Collins Street",1
7586,"Present","21753",-37.8481467132499,144.983666307823,2025,8,8,20,40,24,"Fri",FALSE,22311,"Moubray Street between St Kilda Road and Punt Road","Moubray Street","St Kilda Road","Punt Road",1
7551,"Present","65455",-37.8126108578702,144.961174355381,2025,8,8,20,40,22,"Fri",FALSE,20009,"Lonsdale Street between Elizabeth Street and Queen Street","Lonsdale Street","Elizabeth Street","Queen Street",1
7721,"Unoccupied","23984",-37.8041491395317,144.957368896639,2025,8,8,20,39,56,"Fri",FALSE,20939,"Cobden Street between Princess Street and Queensberry Street","Cobden Street","Princess Street","Queensberry Street",0
7642,"Present","58210",-37.8163733645258,144.95304491722,2025,8,8,20,39,43,"Fri",FALSE,20075,"Spencer Street between Bourke Street and Little Bourke Street","Spencer Street","Bourke Street","Little Bourke Street",1
7739,"Unoccupied","10718",-37.8041117429072,144.951060536459,2025,8,8,20,39,40,"Fri",FALSE,20980,"Leveson Street between Victoria Street and Queensberry Street","Leveson Street","Victoria Street","Queensberry Street",0
7614,"Present","54629",-37.811723924154,144.959206973679,2025,8,8,20,38,31,"Fri",FALSE,20177,"Queen Street between Little Lonsdale Street and La Trobe Street","Queen Street","Little Lonsdale Street","La Trobe Street",1
7586,"Present","21756",-37.8481935177341,144.984048990885,2025,8,8,20,38,14,"Fri",FALSE,22311,"Moubray Street between St Kilda Road and Punt Road","Moubray Street","St Kilda Road","Punt Road",1
7320,"Present","63544",-37.8123413263197,144.969960162172,2025,8,8,20,37,46,"Fri",FALSE,20078,"Bourke Street between Exhibition Street and Russell Street","Bourke Street","Exhibition Street","Russell Street",1
7739,"Unoccupied","10723",-37.8044006660168,144.951009365744,2025,8,8,20,37,15,"Fri",FALSE,20980,"Leveson Street between Victoria Street and Queensberry Street","Leveson Street","Victoria Street","Queensberry Street",0
7551,"Present","65447",-37.8125222927133,144.961477433757,2025,8,8,20,37,10,"Fri",FALSE,20009,"Lonsdale Street between Elizabeth Street and Queen Street","Lonsdale Street","Elizabeth Street","Queen Street",1
7434,"Present","60436",-37.818653022737,144.963677487307,2025,8,8,20,36,39,"Fri",FALSE,20216,"Flinders Street between Elizabeth Street and Queen Street","Flinders Street","Elizabeth Street","Queen Street",1
7348,"Unoccupied","21538",-37.8351404628618,144.978286658525,2025,8,8,20,35,52,"Fri",FALSE,22203,"Bromby Street between Domain Street and Adams Street","Bromby Street","Domain Street","Adams Street",0
7348,"Unoccupied","21517",-37.8348189497587,144.975824285025,2025,8,8,20,35,20,"Fri",FALSE,22199,"Bromby Street between Arnold Street and St Kilda Road","Bromby Street","Arnold Street","St Kilda Road",0
7766,"Present","16174",-37.8005958056013,144.953669439985,2025,8,8,20,35,10,"Fri",FALSE,21124,"Wreckyn Street between Flemington Road and Courtney Street","Wreckyn Street","Flemington Road","Courtney Street",1
7586,"Present","21744",-37.8479980320699,144.982450707658,2025,8,8,20,35,4,"Fri",FALSE,22311,"Moubray Street between St Kilda Road and Punt Road","Moubray Street","St Kilda Road","Punt Road",1
7214,"Unoccupied","20922",-37.8202670206097,144.946029486891,2025,8,8,20,34,25,"Fri",FALSE,23033,"Navigation Drive between Bourke Street and Collins Street","Navigation Drive","Bourke Street","Collins Street",0
7251,"Unoccupied","16414",-37.8096921001776,144.981102497271,2025,8,8,20,34,25,"Fri",FALSE,20897,"Eades Street between Victoria Parade and Albert Street","Eades Street","Victoria Parade","Albert Street",0
7348,"Unoccupied","21534",-37.8351068260427,144.978029341756,2025,8,8,20,34,18,"Fri",FALSE,22203,"Bromby Street between Domain Street and Adams Street","Bromby Street","Domain Street","Adams Street",0
7672,"Present","50673",-37.808586370255,144.971639491597,2025,8,8,20,34,9,"Fri",FALSE,21848,"Spring Street between Lonsdale Street and Little Lonsdale Street","Spring Street","Lonsdale Street","Little Lonsdale Street",1
7251,"Unoccupied","16413",-37.8097153267077,144.981098659767,2025,8,8,20,34,1,"Fri",FALSE,20897,"Eades Street between Victoria Parade and Albert Street","Eades Street","Victoria Parade","Albert Street",0
7178,"Present","13394",-37.8200199784242,144.943159961671,2025,8,8,20,33,52,"Fri",FALSE,22913,"Bourke Street between Enterprize Way and Cumberland Street","Bourke Street","Enterprize Way","Cumberland Street",1
7329,"Present","53820",-37.8179142865292,144.962679035598,2025,8,8,20,33,39,"Fri",FALSE,20394,"Bond Street between Flinders Street and Flinders Lane","Bond Street","Flinders Street","Flinders Lane",1
7508,"Present","62884",-37.8143144390663,144.966802086739,2025,8,8,20,33,15,"Fri",FALSE,20095,"Little Collins Street between Russell Street and Swanston Street","Little Collins Street","Russell Street","Swanston Street",1
7359,"Present","61946",-37.8150536480409,144.968318754828,2025,8,8,20,33,1,"Fri",FALSE,20110,"Collins Street between Russell Street and Swanston Street","Collins Street","Russell Street","Swanston Street",1
7647,"Present","50511",-37.8098863003875,144.972349326706,2025,8,8,20,32,41,"Fri",FALSE,20206,"Spring Street between Little Bourke Street and Lonsdale Street","Spring Street","Little Bourke Street","Lonsdale Street",1
7757,"Present","12293",-37.799039996284,144.953511857716,2025,8,8,20,32,41,"Fri",FALSE,21141,"Villiers Street between Flemington Road and Courtney Street","Villiers Street","Flemington Road","Courtney Street",1
7757,"Present","12285",-37.7995969805244,144.952810772862,2025,8,8,20,32,30,"Fri",FALSE,21141,"Villiers Street between Flemington Road and Courtney Street","Villiers Street","Flemington Road","Courtney Street",1
7721,"Present","9443",-37.8050354777828,144.957339665272,2025,8,8,20,31,31,"Fri",FALSE,20932,"Intersection of Cobden Street and Princess Street",NA,NA,NA,1
7348,"Unoccupied","21527",-37.8350350131102,144.977479061232,2025,8,8,20,30,44,"Fri",FALSE,22201,"Bromby Street between Adams Street and Arnold Street","Bromby Street","Adams Street","Arnold Street",0
7417,"Present","61618",-37.8196801886006,144.955926652323,2025,8,8,20,30,37,"Fri",FALSE,20137,"Flinders Lane between King Street and Spencer Street","Flinders Lane","King Street","Spencer Street",1
7167,"Unoccupied","17491",-37.8203309303445,144.942399989904,2025,8,8,20,30,30,"Fri",FALSE,23293,"Bourke Street between Cumberland Street and Collins Street","Bourke Street","Cumberland Street","Collins Street",0
7348,"Unoccupied","21519",-37.8348367075,144.975960425975,2025,8,8,20,29,54,"Fri",FALSE,22199,"Bromby Street between Arnold Street and St Kilda Road","Bromby Street","Arnold Street","St Kilda Road",0
7595,"Present","54127",-37.8164690222248,144.961374124354,2025,8,8,20,29,14,"Fri",FALSE,20172,"Queen Street between Collins Street and Little Collins Street","Queen Street","Collins Street","Little Collins Street",1
7359,"Present","61945",-37.8150349016903,144.968382517817,2025,8,8,20,27,50,"Fri",FALSE,20110,"Collins Street between Russell Street and Swanston Street","Collins Street","Russell Street","Swanston Street",1
7488,"Present","56823",-37.8181184814615,144.956395855599,2025,8,8,20,27,43,"Fri",FALSE,20190,"King Street between Collins Street and Little Collins Street","King Street","Collins Street","Little Collins Street",1
7167,"Present","17492",-37.8203115477205,144.942467249974,2025,8,8,20,27,39,"Fri",FALSE,23293,"Bourke Street between Cumberland Street and Collins Street","Bourke Street","Cumberland Street","Collins Street",1
7366,"Present","61711",-37.8136065660395,144.972692123467,2025,8,8,20,25,59,"Fri",FALSE,20106,"Collins Street between Spring Street and Exhibition Street","Collins Street","Spring Street","Exhibition Street",1
7438,"Present","60738",-37.8208034311399,144.956398236809,2025,8,8,20,25,46,"Fri",FALSE,20224,"Flinders Street between King Street and Spencer Street","Flinders Street","King Street","Spencer Street",1
7239,"Unoccupied","7876",-37.8101232490888,144.980272072868,2025,8,8,20,25,24,"Fri",FALSE,20893,"Albert Street between Lansdowne Street and Eades Street","Albert Street","Lansdowne Street","Eades Street",0
7614,"Present","54634",-37.8115822078758,144.959142206715,2025,8,8,20,25,21,"Fri",FALSE,20177,"Queen Street between Little Lonsdale Street and La Trobe Street","Queen Street","Little Lonsdale Street","La Trobe Street",1
7259,"Unoccupied","23021",-37.8112331687906,144.977968112415,2025,8,8,20,25,8,"Fri",FALSE,21857,"Lansdowne Street between St Andrews Place and Cathedral Place","Lansdowne Street","St Andrews Place","Cathedral Place",0
7570,"Present","65045",-37.8096252608608,144.9713328561,2025,8,8,20,24,55,"Fri",FALSE,20001,"Lonsdale Street between Spring Street and Exhibition Street","Lonsdale Street","Spring Street","Exhibition Street",1
7586,"Present","21743",-37.8479902032593,144.982386701514,2025,8,8,20,24,14,"Fri",FALSE,22311,"Moubray Street between St Kilda Road and Punt Road","Moubray Street","St Kilda Road","Punt Road",1
7748,"Unoccupied","11487",-37.8031670793902,144.950660999698,2025,8,8,20,23,51,"Fri",FALSE,20990,"Queensberry Street between Leveson Street and Errol Street","Queensberry Street","Leveson Street","Errol Street",0
7570,"Present","65064",-37.8099027391585,144.970385018284,2025,8,8,20,23,36,"Fri",FALSE,20001,"Lonsdale Street between Spring Street and Exhibition Street","Lonsdale Street","Spring Street","Exhibition Street",1
7232,"Present","21492",-37.8133152711034,144.93928156838,2025,8,8,20,21,53,"Fri",FALSE,23225,"Waterfront Way between Footscray Road and Docklands Drive","Waterfront Way","Footscray Road","Docklands Drive",1
7910,"Present","22419",-37.8449972177743,144.980516257987,2025,8,8,20,20,57,"Fri",FALSE,20739,"Orr Street between Victoria Street and Earl Street","Orr Street","Victoria Street","Earl Street",1
7910,"Present","22419",-37.8449972177743,144.980516257987,2025,8,8,20,20,57,"Fri",FALSE,22308,"Commercial Road between St Kilda Road and Punt Road","Commercial Road","St Kilda Road","Punt Road",1
7757,"Present","12289",-37.7994360741917,144.953013814304,2025,8,8,20,18,14,"Fri",FALSE,21141,"Villiers Street between Flemington Road and Courtney Street","Villiers Street","Flemington Road","Courtney Street",1
7748,"Unoccupied","11489",-37.8031743333448,144.950725649212,2025,8,8,20,17,18,"Fri",FALSE,20990,"Queensberry Street between Leveson Street and Errol Street","Queensberry Street","Leveson Street","Errol Street",0
7418,"Present","61654",-37.8200563647385,144.954949344801,2025,8,8,20,17,18,"Fri",FALSE,20137,"Flinders Lane between King Street and Spencer Street","Flinders Lane","King Street","Spencer Street",1
7185,"Unoccupied","18614",-37.8213401703151,144.944617174746,2025,8,8,20,16,38,"Fri",FALSE,22956,"Collins Street between Navigation Drive and Merchant Street","Collins Street","Navigation Drive","Merchant Street",0
7560,"Present","65956",-37.8093291508233,144.968574011093,2025,8,8,20,15,46,"Fri",FALSE,20036,"Little Lonsdale Street between Exhibition Street and Russell Street","Little Lonsdale Street","Exhibition Street","Russell Street",1
7570,"Present","65047",-37.8096400239362,144.971282429605,2025,8,8,20,15,21,"Fri",FALSE,20001,"Lonsdale Street between Spring Street and Exhibition Street","Lonsdale Street","Spring Street","Exhibition Street",1
7596,"Present","54034",-37.8174126109684,144.961808137202,2025,8,8,20,15,1,"Fri",FALSE,20171,"Queen Street between Flinders Lane and Collins Street","Queen Street","Flinders Lane","Collins Street",1
7595,"Present","54132",-37.8163322434797,144.961311031052,2025,8,8,20,14,55,"Fri",FALSE,20172,"Queen Street between Collins Street and Little Collins Street","Queen Street","Collins Street","Little Collins Street",1
7356,"Present","61930",-37.815209982074,144.967232110003,2025,8,8,20,14,49,"Fri",FALSE,20110,"Collins Street between Russell Street and Swanston Street","Collins Street","Russell Street","Swanston Street",1
7910,"Present","22418",-37.8449881086872,144.980446759231,2025,8,8,20,14,5,"Fri",FALSE,22308,"Commercial Road between St Kilda Road and Punt Road","Commercial Road","St Kilda Road","Punt Road",1
7910,"Present","22418",-37.8449881086872,144.980446759231,2025,8,8,20,14,5,"Fri",FALSE,20739,"Orr Street between Victoria Street and Earl Street","Orr Street","Victoria Street","Earl Street",1
7766,"Present","12083",-37.8003956531841,144.953923015886,2025,8,8,20,13,37,"Fri",FALSE,21124,"Wreckyn Street between Flemington Road and Courtney Street","Wreckyn Street","Flemington Road","Courtney Street",1
7910,"Present","22430",-37.8450973415483,144.981278740253,2025,8,8,20,13,9,"Fri",FALSE,22308,"Commercial Road between St Kilda Road and Punt Road","Commercial Road","St Kilda Road","Punt Road",1
7716,"Present","9425",-37.8045076513317,144.957433007029,2025,8,8,20,10,17,"Fri",FALSE,20939,"Cobden Street between Princess Street and Queensberry Street","Cobden Street","Princess Street","Queensberry Street",1
7551,"Present","65466",-37.8128081672847,144.960410531046,2025,8,8,20,10,11,"Fri",FALSE,20009,"Lonsdale Street between Elizabeth Street and Queen Street","Lonsdale Street","Elizabeth Street","Queen Street",1
7556,"Present","65129",-37.8102547664058,144.969183816559,2025,8,8,20,8,54,"Fri",FALSE,20003,"Lonsdale Street between Exhibition Street and Russell Street","Lonsdale Street","Exhibition Street","Russell Street",1
7214,"Unoccupied","20924",-37.8203887684253,144.946061275071,2025,8,8,20,7,22,"Fri",FALSE,23033,"Navigation Drive between Bourke Street and Collins Street","Navigation Drive","Bourke Street","Collins Street",0
7167,"Present","17489",-37.8203696967754,144.94226546964,2025,8,8,20,7,12,"Fri",FALSE,23293,"Bourke Street between Cumberland Street and Collins Street","Bourke Street","Cumberland Street","Collins Street",1
7186,"Unoccupied","18632",-37.8211419322772,144.943788841776,2025,8,8,20,7,10,"Fri",FALSE,23311,"Collins Street between Merchant Street and Bourke Street","Collins Street","Merchant Street","Bourke Street",0
7642,"Present","58212",-37.816274644739,144.952999503473,2025,8,8,20,6,28,"Fri",FALSE,20075,"Spencer Street between Bourke Street and Little Bourke Street","Spencer Street","Bourke Street","Little Bourke Street",1
7258,"Present","23031",-37.8103327926592,144.978355042836,2025,8,8,20,6,25,"Fri",FALSE,21850,"Lansdowne Street between Cathedral Place and Albert Street","Lansdowne Street","Cathedral Place","Albert Street",1
7716,"Unoccupied","9429",-37.8045852753621,144.957419287651,2025,8,8,20,5,14,"Fri",FALSE,20939,"Cobden Street between Princess Street and Queensberry Street","Cobden Street","Princess Street","Queensberry Street",0
7451,"Present","60218",-37.8170108497498,144.968646355039,2025,8,8,20,4,49,"Fri",FALSE,20212,"Flinders Street between Russell Street and Swanston Street","Flinders Street","Russell Street","Swanston Street",1
7273,"Present","50657",-37.8081396107329,144.971560850378,2025,8,8,20,2,35,"Fri",FALSE,21847,"Spring Street between Little Lonsdale Street and Victoria Parade","Spring Street","Little Lonsdale Street","Victoria Parade",1
7739,"Unoccupied","10716",-37.8037557079552,144.951123529986,2025,8,8,20,1,53,"Fri",FALSE,20980,"Leveson Street between Victoria Street and Queensberry Street","Leveson Street","Victoria Street","Queensberry Street",0
7259,"Present","23017",-37.8115050917861,144.97792234492,2025,8,8,19,59,54,"Fri",FALSE,21857,"Lansdowne Street between St Andrews Place and Cathedral Place","Lansdowne Street","St Andrews Place","Cathedral Place",1
7213,"Present","16289",-37.8204134682207,144.944048876288,2025,8,8,19,59,3,"Fri",FALSE,23151,"Merchant Street between Bourke Street and Collins Street","Merchant Street","Bourke Street","Collins Street",1
7627,"Present","52317",-37.8092786580776,144.966608696925,2025,8,8,19,58,38,"Fri",FALSE,20153,"Russell Street between Little Lonsdale Street and La Trobe Street","Russell Street","Little Lonsdale Street","La Trobe Street",1
7532,"Present","63212",-37.8167226054118,144.958193299287,2025,8,8,19,58,26,"Fri",FALSE,20103,"Little Collins Street between William Street and King Street","Little Collins Street","William Street","King Street",1
7614,"Present","54613",-37.8116747256271,144.959308159317,2025,8,8,19,58,4,"Fri",FALSE,20177,"Queen Street between Little Lonsdale Street and La Trobe Street","Queen Street","Little Lonsdale Street","La Trobe Street",1
7563,"Present","65838",-37.808989664208,144.969609589461,2025,8,8,19,57,15,"Fri",FALSE,20034,"Little Lonsdale Street between Spring Street and Exhibition Street","Little Lonsdale Street","Spring Street","Exhibition Street",1
7708,"Present","11935",-37.8010468450934,144.955228808721,2025,8,8,19,57,12,"Fri",FALSE,21122,"Blackwood Street between Flemington Road and Courtney Street","Blackwood Street","Flemington Road","Courtney Street",1
7251,"Present","16419",-37.8097751824186,144.981088769961,2025,8,8,19,55,50,"Fri",FALSE,20897,"Eades Street between Victoria Parade and Albert Street","Eades Street","Victoria Parade","Albert Street",1
7251,"Unoccupied","16409",-37.8096268960354,144.981113400496,2025,8,8,19,55,40,"Fri",FALSE,20897,"Eades Street between Victoria Parade and Albert Street","Eades Street","Victoria Parade","Albert Street",0
7584,"Unoccupied","21686",-37.8482219224226,144.983374245693,2025,8,8,19,55,20,"Fri",FALSE,22311,"Moubray Street between St Kilda Road and Punt Road","Moubray Street","St Kilda Road","Punt Road",0
7722,"Present","11180",-37.8033618938906,144.948178475801,2025,8,8,19,53,44,"Fri",FALSE,20998,"Curzon Street between Elm Street and Queensberry Street","Curzon Street","Elm Street","Queensberry Street",1
7605,"Unoccupied","54435",-37.8135441657589,144.960030161812,2025,8,8,19,53,43,"Fri",FALSE,20175,"Queen Street between Little Bourke Street and Lonsdale Street","Queen Street","Little Bourke Street","Lonsdale Street",0
7239,"Unoccupied","7858",-37.809989552187,144.979054320389,2025,8,8,19,53,10,"Fri",FALSE,20893,"Albert Street between Lansdowne Street and Eades Street","Albert Street","Lansdowne Street","Eades Street",0
7366,"Present","61738",-37.8138396442797,144.97245074426,2025,8,8,19,52,57,"Fri",FALSE,20106,"Collins Street between Spring Street and Exhibition Street","Collins Street","Spring Street","Exhibition Street",1
7605,"Present","54436",-37.8135228258006,144.960020253294,2025,8,8,19,52,52,"Fri",FALSE,20175,"Queen Street between Little Bourke Street and Lonsdale Street","Queen Street","Little Bourke Street","Lonsdale Street",1
7547,"Present","66454",-37.8132627217667,144.955118941283,2025,8,8,19,51,32,"Fri",FALSE,20046,"Little Lonsdale Street between William Street and King Street","Little Lonsdale Street","William Street","King Street",1
7178,"Present","13390",-37.820063418488,144.943010593049,2025,8,8,19,50,41,"Fri",FALSE,22913,"Bourke Street between Enterprize Way and Cumberland Street","Bourke Street","Enterprize Way","Cumberland Street",1
7178,"Present","13400",-37.8199604371199,144.943364697514,2025,8,8,19,48,15,"Fri",FALSE,22913,"Bourke Street between Enterprize Way and Cumberland Street","Bourke Street","Enterprize Way","Cumberland Street",1
7528,"Present","63146",-37.8164357928883,144.959528915009,2025,8,8,19,47,8,"Fri",FALSE,20101,"Little Collins Street between Queen Street and William Street","Little Collins Street","Queen Street","William Street",1
7634,"Present","52110",-37.8116315514259,144.967687306637,2025,8,8,19,46,18,"Fri",FALSE,20151,"Russell Street between Little Bourke Street and Lonsdale Street","Russell Street","Little Bourke Street","Lonsdale Street",1
7548,"Present","65850",-37.8087286939151,144.970679555815,2025,8,8,19,45,46,"Fri",FALSE,20034,"Little Lonsdale Street between Spring Street and Exhibition Street","Little Lonsdale Street","Spring Street","Exhibition Street",1
7505,"Present","64464",-37.8123764567714,144.965831643836,2025,8,8,19,45,31,"Fri",FALSE,20053,"Little Bourke Street between Russell Street and Swanston Street","Little Bourke Street","Russell Street","Swanston Street",1
7363,"Present","61848",-37.814724620197,144.969450714581,2025,8,8,19,44,21,"Fri",FALSE,20108,"Collins Street between Exhibition Street and Russell Street","Collins Street","Exhibition Street","Russell Street",1
7548,"Present","65853",-37.808784488123,144.970486566337,2025,8,8,19,42,57,"Fri",FALSE,20034,"Little Lonsdale Street between Spring Street and Exhibition Street","Little Lonsdale Street","Spring Street","Exhibition Street",1
7160,"Present","15021",-37.8139382316859,144.941182888415,2025,8,8,19,42,48,"Fri",FALSE,22779,"Saint Mangos Lane between Docklands Drive and Caravel Lane","Saint Mangos Lane","Docklands Drive","Caravel Lane",1
7474,"Present","56712",-37.8190089797153,144.957056402953,2025,8,8,19,41,17,"Fri",FALSE,20189,"King Street between Flinders Lane and Collins Street","King Street","Flinders Lane","Collins Street",1
